smartlabel_id,smartlabel_upc,smartlabel_url,smartlabel_url_ingredients,smartlabel_url_allergens,image_url,image_field,rev,http_status,notes,ingredients_http_status,allergens_http_status,ingredients_text,ingredients_items_json,allergens_declared_json,allergens_present_json,allergens_may_contain_json,smartlabel_error
30145,00021130120895,https://smartlabel.labelinsight.com/product/4585023/nutrition,https://smartlabel.labelinsight.com/product/4585023/ingredients,https://smartlabel.labelinsight.com/product/4585023/allergens,https://images.openfoodfacts.org/images/products/002/113/012/0895/ingredients_en.5.full.jpg,ingredients_en,5,200,ok,200,200,"Unbleached Enriched Flour (Wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Yeast, Liquid Sugar, Soybean Oil, Contains 2% Or Less Of: (Sea Salt, Dough Conditioners (Sodium Stearoyl Lactylate, Ethoxylated Mono-And Diglycerides, Monocalcium Phosphate, Calcium Sulfate, Ascorbic Acid), Mono- And Diglycerides, Calcium Propionate and Sorbic Acid (To Retard Spoilage) (Calcium Propionate (To Retard Spoilage), Sorbic Acid (To Retard Spoilage)), Cultured Wheat, Vinegar, Enzymes)","[""Unbleached Enriched Flour"", ""Wheat Flour"", ""Malted Barley Flour"", ""Niacin"", ""Reduced Iron"", ""Thiamine Mononitrate"", ""Riboflavin"", ""Folic Acid"", ""Water"", ""Yeast"", ""Liquid Sugar"", ""Soybean Oil"", ""Contains 2% Or Less Of:"", ""Sea Salt"", ""Dough Conditioners"", ""Sodium Stearoyl Lactylate"", ""Ethoxylated Mono-And Diglycerides"", ""Monocalcium Phosphate"", ""Calcium Sulfate"", ""Ascorbic Acid"", ""Mono- And Diglycerides"", ""Calcium Propionate and Sorbic Acid (To Retard Spoilage)"", ""Calcium Propionate (To Retard Spoilage)"", ""Sorbic Acid (To Retard Spoilage)"", ""Cultured Wheat"", ""Vinegar"", ""Enzymes""]","[{""name"": ""Wheat"", ""presence"": ""Contains""}]","[""Wheat""]",[],
32740,00021130070275,https://smartlabel.labelinsight.com/product/4556936/nutrition,https://smartlabel.labelinsight.com/product/4556936/ingredients,https://smartlabel.labelinsight.com/product/4556936/allergens,https://images.openfoodfacts.org/images/products/002/113/007/0275/ingredients_en.13.full.jpg,ingredients_en,13,200,ok,200,200,"Low Fat Milk, High Fructose Corn Syrup, Contains Less than 1% of: (Cocoa (Processed With Alkali), Corn Starch, Salt, Carrageenan, Artificial Flavor, Vitamin A Palmitate, Vitamin D3)","[""Low Fat Milk"", ""High Fructose Corn Syrup"", ""Contains Less than 1% of:"", ""Cocoa (Processed With Alkali)"", ""Corn Starch"", ""Salt"", ""Carrageenan"", ""Artificial Flavor"", ""Vitamin A Palmitate"", ""Vitamin D3""]","[{""name"": ""Milk"", ""presence"": ""Contains""}]","[""Milk""]",[],
32757,00021130156474,https://smartlabel.labelinsight.com/product/4559677/nutrition,https://smartlabel.labelinsight.com/product/4559677/ingredients,https://smartlabel.labelinsight.com/product/4559677/allergens,https://images.openfoodfacts.org/images/products/002/113/015/6474/ingredients_en.6.full.jpg,ingredients_en,6,200,ok,200,200,"Potatoes, Cream, Clams In Clam Juice, Clam Stock, Milk, Onions, Butter (Cream, Salt), Contains Less Than 2% Of: (Pork Fat, Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Modified Cornstarch, Salt, Sugar, Garlic, Cod Extract, Dehydrated Onions, Cultured Dextrose, Sodium Tripolyphosphate To Retain Natural Juices, Pollock, Yeast Extract, Black Pepper, Flavoring (Shrimp), DISODIUM INOSINATE AND DISODIUM GUANYLATE (Disodium Inosinate, Disodium Guanylate), Spice, Dehydrated Garlic)","[""Potatoes"", ""Cream"", ""Clams In Clam Juice"", ""Clam Stock"", ""Milk"", ""Onions"", ""Butter"", ""Salt"", ""Contains Less Than 2% Of:"", ""Pork Fat"", ""Enriched Wheat Flour"", ""Wheat Flour"", ""Niacin"", ""Reduced Iron"", ""Thiamine Mononitrate"", ""Riboflavin"", ""Folic Acid"", ""Modified Cornstarch"", ""Sugar"", ""Garlic"", ""Cod Extract"", ""Dehydrated Onions"", ""Cultured Dextrose"", ""Sodium Tripolyphosphate To Retain Natural Juices"", ""Pollock"", ""Yeast Extract"", ""Black Pepper"", ""Flavoring"", ""Shrimp"", ""DISODIUM INOSINATE AND DISODIUM GUANYLATE"", ""Disodium Inosinate"", ""Disodium Guanylate"", ""Spice"", ""Dehydrated Garlic""]","[{""name"": ""Shellfish (Shrimp, Clam)"", ""presence"": ""Contains""}, {""name"": ""Fish (Cod, Pollock)"", ""presence"": ""Contains""}, {""name"": ""Wheat"", ""presence"": ""Contains""}, {""name"": ""Milk"", ""presence"": ""Contains""}]","[""Shellfish (Shrimp, Clam)"", ""Fish (Cod, Pollock)"", ""Wheat"", ""Milk""]",[],
32759,00021130070022,https://smartlabel.labelinsight.com/product/4559696/nutrition,https://smartlabel.labelinsight.com/product/4559696/ingredients,https://smartlabel.labelinsight.com/product/4559696/allergens,https://images.openfoodfacts.org/images/products/002/113/007/0022/ingredients_en.10.full.jpg,ingredients_en,10,200,ok,200,200,"Milk, Vitamin D3","[""Milk"", ""Vitamin D3""]","[{""name"": ""Milk"", ""presence"": ""Contains""}]","[""Milk""]",[],
32744,00021130082827,https://smartlabel.labelinsight.com/product/4557533/nutrition,https://smartlabel.labelinsight.com/product/4557533/ingredients,https://smartlabel.labelinsight.com/product/4557533/allergens,https://images.openfoodfacts.org/images/products/002/113/008/2827/ingredients_en.20.full.jpg,ingredients_en,20,200,ok,200,200,"Cream, Natural Flavors","[""Cream"", ""Natural Flavors""]","[{""name"": ""Milk"", ""presence"": ""Contains""}]","[""Milk""]",[],
32820,00079893298085,https://smartlabel.labelinsight.com/product/4599088/nutrition,https://smartlabel.labelinsight.com/product/4599088/ingredients,https://smartlabel.labelinsight.com/product/4599088/allergens,https://images.openfoodfacts.org/images/products/007/989/329/8085/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,"Organic Whole Grain Brown Rice, Organic Flax Seeds, Organic Caraway Seeds, Organic Millet","[""Organic Whole Grain Brown Rice"", ""Organic Flax Seeds"", ""Organic Caraway Seeds"", ""Organic Millet""]","[{""name"": ""Soy"", ""presence"": ""May Contain""}, {""name"": ""Milk"", ""presence"": ""May Contain""}]",[],"[""Soy"", ""Milk""]",
32914,00021130337552,https://smartlabel.labelinsight.com/product/4606430/nutrition,https://smartlabel.labelinsight.com/product/4606430/ingredients,https://smartlabel.labelinsight.com/product/4606430/allergens,https://images.openfoodfacts.org/images/products/002/113/033/7552/ingredients_en.10.full.jpg,ingredients_en,10,200,ok,200,200,"Red And Green Leaf Lettuces, Red And Green Chard, Spinach, Mizuna, Radicchio, Frisee, Beet Greens, Arugula, Red Mustard, Kale, Collards, Tat-Soi","[""Red And Green Leaf Lettuces"", ""Red And Green Chard"", ""Spinach"", ""Mizuna"", ""Radicchio"", ""Frisee"", ""Beet Greens"", ""Arugula"", ""Red Mustard"", ""Kale"", ""Collards"", ""Tat-Soi""]",[],[],[],allergens:empty_after_parse
32916,00079893404509,https://smartlabel.labelinsight.com/product/4606432/nutrition,https://smartlabel.labelinsight.com/product/4606432/ingredients,https://smartlabel.labelinsight.com/product/4606432/allergens,https://images.openfoodfacts.org/images/products/007/989/340/4509/ingredients_en.6.full.jpg,ingredients_en,6,200,ok,200,200,"Organic Wine Vinegar, Organic Concentrated Grape Must, Organic Cooked Grape Must","[""Organic Wine Vinegar"", ""Organic Concentrated Grape Must"", ""Organic Cooked Grape Must""]",[],[],[],allergens:empty_after_parse
32955,00079893403380,https://smartlabel.labelinsight.com/product/4609876/nutrition,https://smartlabel.labelinsight.com/product/4609876/ingredients,https://smartlabel.labelinsight.com/product/4609876/allergens,https://images.openfoodfacts.org/images/products/007/989/340/3380/ingredients_en.7.full.jpg,ingredients_en,7,200,ok,200,200,Walnuts,"[""Walnuts""]","[{""name"": ""Peanuts"", ""presence"": ""May Contain""}, {""name"": ""Tree Nuts (Walnut)"", ""presence"": ""Contains""}, {""name"": ""Soy"", ""presence"": ""May Contain""}, {""name"": ""Wheat"", ""presence"": ""May Contain""}, {""name"": ""Milk"", ""presence"": ""May Contain""}]","[""Tree Nuts (Walnut)""]","[""Peanuts"", ""Soy"", ""Wheat"", ""Milk""]",
32971,00079893403458,https://smartlabel.labelinsight.com/product/4634745/nutrition,https://smartlabel.labelinsight.com/product/4634745/ingredients,https://smartlabel.labelinsight.com/product/4634745/allergens,https://images.openfoodfacts.org/images/products/007/989/340/3458/ingredients_en.7.full.jpg,ingredients_en,7,200,ok,200,200,Macadamia Nuts,"[""Macadamia Nuts""]","[{""name"": ""Peanuts"", ""presence"": ""May Contain""}, {""name"": ""Tree Nuts (Macadamia Nut)"", ""presence"": ""Contains""}, {""name"": ""Soy"", ""presence"": ""May Contain""}, {""name"": ""Wheat"", ""presence"": ""May Contain""}, {""name"": ""Milk"", ""presence"": ""May Contain""}]","[""Tree Nuts (Macadamia Nut)""]","[""Peanuts"", ""Soy"", ""Wheat"", ""Milk""]",
32982,00021130313549,https://smartlabel.labelinsight.com/product/4634759/nutrition,https://smartlabel.labelinsight.com/product/4634759/ingredients,https://smartlabel.labelinsight.com/product/4634759/allergens,https://images.openfoodfacts.org/images/products/002/113/031/3549/ingredients_en.13.full.jpg,ingredients_en,13,200,ok,200,200,"Filtered Water, Lemon Juice Concentrate, Less Than 2% Of: (Sodium Benzoate (Preservative), Sodium Bisulfite (Preservative), Lemon Oil)","[""Filtered Water"", ""Lemon Juice Concentrate"", ""Less Than 2% Of:"", ""Sodium Benzoate (Preservative)"", ""Sodium Bisulfite (Preservative)"", ""Lemon Oil""]",[],[],[],allergens:empty_after_parse
33073,00079893407951,https://smartlabel.labelinsight.com/product/4646795/nutrition,https://smartlabel.labelinsight.com/product/4646795/ingredients,https://smartlabel.labelinsight.com/product/4646795/allergens,https://images.openfoodfacts.org/images/products/007/989/340/7951/ingredients_en.7.full.jpg,ingredients_en,7,200,ok,200,200,"Organic Tomato Puree (Water, Organic Tomato Paste), Organic Horseradish (Organic Apple Cider Vinegar, Organic Grated Horseradish Roots, Water, Salt), Organic Distilled Vinegar, Organic Diced Tomatoes (Organic Tomatoes, Organic Tomato Juice, Citric Acid), Organic Worcestershire Sauce (Organic Apple Cider Vinegar, Organic Molasses, Organic Wheat-Free Tamari (Water, Organic Soybeans, Salt), Water, Organic Cane Sugar, Salt, Organic Lemon Juice Concentrate, Organic Ginger Puree, Organic Tamarind, Organic Chili Pepper, Organic Garlic Powder, Xanthan Gum, Organic Shiitake Mushrooms, Organic Allspice, Organic Cloves, Organic Orange Extract, Organic Lemon Extract, Natural Smoke Flavor, Natural Onion Flavor), Less Than 2% Of: (Organic Sugar, Salt, Organic Cultured Dextrose, Organic Maltodextrin, Organic Onion*, Organic Spices, Organic Garlic*, Organic Lemon Juice Concentrate)","[""Organic Tomato Puree"", ""Water"", ""Organic Tomato Paste"", ""Organic Horseradish"", ""Organic Apple Cider Vinegar"", ""Organic Grated Horseradish Roots"", ""Salt"", ""Organic Distilled Vinegar"", ""Organic Diced Tomatoes"", ""Organic Tomatoes"", ""Organic Tomato Juice"", ""Citric Acid"", ""Organic Worcestershire Sauce"", ""Organic Molasses"", ""Organic Wheat-Free Tamari"", ""Organic Soybeans"", ""Organic Cane Sugar"", ""Organic Lemon Juice Concentrate"", ""Organic Ginger Puree"", ""Organic Tamarind"", ""Organic Chili Pepper"", ""Organic Garlic Powder"", ""Xanthan Gum"", ""Organic Shiitake Mushrooms"", ""Organic Allspice"", ""Organic Cloves"", ""Organic Orange Extract"", ""Organic Lemon Extract"", ""Natural Smoke Flavor"", ""Natural Onion Flavor"", ""Less Than 2% Of:"", ""Organic Sugar"", ""Organic Cultured Dextrose"", ""Organic Maltodextrin"", ""Organic Onion*"", ""Organic Spices"", ""Organic Garlic*""]","[{""name"": ""Soy"", ""presence"": ""Contains""}]","[""Soy""]",[],
33092,00021130292974,https://smartlabel.labelinsight.com/product/4649884/nutrition,https://smartlabel.labelinsight.com/product/4649884/ingredients,https://smartlabel.labelinsight.com/product/4649884/allergens,https://images.openfoodfacts.org/images/products/002/113/029/2974/ingredients_en.7.full.jpg,ingredients_en,7,200,ok,200,200,"Peanuts, Dry Roasted","[""Peanuts, Dry Roasted""]","[{""name"": ""Peanuts"", ""presence"": ""Contains""}, {""name"": ""Tree Nuts"", ""presence"": ""May Contain""}]","[""Peanuts""]","[""Tree Nuts""]",
33112,00021130294411,https://smartlabel.labelinsight.com/product/4652703/nutrition,https://smartlabel.labelinsight.com/product/4652703/ingredients,https://smartlabel.labelinsight.com/product/4652703/allergens,https://images.openfoodfacts.org/images/products/002/113/029/4411/ingredients_en.7.full.jpg,ingredients_en,7,200,ok,200,200,"Macadamia Nuts, Sea Salt","[""Macadamia Nuts"", ""Sea Salt""]","[{""name"": ""Peanuts"", ""presence"": ""May Contain""}, {""name"": ""Tree Nuts (Macadamia Nut)"", ""presence"": ""Contains""}]","[""Tree Nuts (Macadamia Nut)""]","[""Peanuts""]",
36323,00079893602776,https://smartlabel.labelinsight.com/product/4605796/nutrition,https://smartlabel.labelinsight.com/product/4605796/ingredients,https://smartlabel.labelinsight.com/product/4605796/allergens,https://images.openfoodfacts.org/images/products/007/989/360/2776/ingredients_fr.3.full.jpg,ingredients_fr,3,200,ok,200,200,"Organic Chamomile Flowers, Organic Lavender Flowers, Organic Sweet Orange Peels, Organic Rosehip Berries","[""Organic Chamomile Flowers"", ""Organic Lavender Flowers"", ""Organic Sweet Orange Peels"", ""Organic Rosehip Berries""]",[],[],[],allergens:empty_after_parse
36368,00021130293308,https://smartlabel.labelinsight.com/product/4649893/nutrition,https://smartlabel.labelinsight.com/product/4649893/ingredients,https://smartlabel.labelinsight.com/product/4649893/allergens,https://images.openfoodfacts.org/images/products/002/113/029/3308/ingredients_en.12.full.jpg,ingredients_en,12,200,ok,200,200,"Peanuts, Sugar, Honey, Vegetable Oil (Peanut, Sunflower Seed), Salt, Potato Starch, Maltodextrin (Corn), Xanthan Gum","[""Peanuts"", ""Sugar"", ""Honey"", ""Vegetable Oil"", ""Peanut"", ""Sunflower Seed"", ""Salt"", ""Potato Starch"", ""Maltodextrin (Corn)"", ""Xanthan Gum""]","[{""name"": ""Peanuts"", ""presence"": ""Contains""}, {""name"": ""Tree Nuts"", ""presence"": ""May Contain""}]","[""Peanuts""]","[""Tree Nuts""]",
36406,00021130313594,https://smartlabel.labelinsight.com/product/4660216/nutrition,https://smartlabel.labelinsight.com/product/4660216/ingredients,https://smartlabel.labelinsight.com/product/4660216/allergens,https://images.openfoodfacts.org/images/products/002/113/031/3594/ingredients_en.14.full.jpg,ingredients_en,14,200,ok,200,200,"Filtered Water, Lime Juice Concentrate, Less Than 2% Of: (Lime Oil, Sodium Benzoate (Preservative), Sodium Bisulfite (Preservative))","[""Filtered Water"", ""Lime Juice Concentrate"", ""Less Than 2% Of:"", ""Lime Oil"", ""Sodium Benzoate (Preservative)"", ""Sodium Bisulfite (Preservative)""]",[],[],[],allergens:empty_after_parse
36454,00021130512713,https://smartlabel.labelinsight.com/product/4663530/nutrition,https://smartlabel.labelinsight.com/product/4663530/ingredients,https://smartlabel.labelinsight.com/product/4663530/allergens,https://images.openfoodfacts.org/images/products/002/113/051/2713/ingredients_en.11.full.jpg,ingredients_en,11,200,ok,200,200,Extra Virgin Olive Oil,"[""Extra Virgin Olive Oil""]",[],[],[],allergens:empty_after_parse
36456,00021130512676,https://smartlabel.labelinsight.com/product/4663533/nutrition,https://smartlabel.labelinsight.com/product/4663533/ingredients,https://smartlabel.labelinsight.com/product/4663533/allergens,https://images.openfoodfacts.org/images/products/002/113/051/2676/ingredients_en.3.full.jpg,ingredients_en,3,200,ok,200,200,Extra Virgin Olive Oil,"[""Extra Virgin Olive Oil""]",[],[],[],allergens:empty_after_parse
36495,00021130314119,https://smartlabel.labelinsight.com/product/4669351/nutrition,https://smartlabel.labelinsight.com/product/4669351/ingredients,https://smartlabel.labelinsight.com/product/4669351/allergens,https://images.openfoodfacts.org/images/products/002/113/031/4119/ingredients_en.7.full.jpg,ingredients_en,7,200,ok,200,200,"Filtered Water, Grapefruit Juice Concentrate, Ascorbic Acid (Vitamin C)**","[""Filtered Water"", ""Grapefruit Juice Concentrate"", ""Ascorbic Acid (Vitamin C)**""]",[],[],[],allergens:empty_after_parse
36510,00021130316168,https://smartlabel.labelinsight.com/product/4669368/nutrition,https://smartlabel.labelinsight.com/product/4669368/ingredients,https://smartlabel.labelinsight.com/product/4669368/allergens,https://images.openfoodfacts.org/images/products/002/113/031/6168/ingredients_en.11.full.jpg,ingredients_en,11,200,ok,200,200,"Tomato Juice From Concentrate (Filtered Water, Tomato Concentrate), Reconstituted Vegetable Juice Blend (Filtered Water, Carrot Juice Concentrate, Celery Juice Concentrate, Beet Juice Concentrate, Parsley Juice Concentrate, Lettuce Juice Concentrate, Watercress Juice Concentrate, Spinach Juice Concentrate), Salt, Ascorbic Acid (Vitamin C), Natural Flavors, Citric Acid","[""Tomato Juice From Concentrate"", ""Filtered Water"", ""Tomato Concentrate"", ""Reconstituted Vegetable Juice Blend"", ""Carrot Juice Concentrate"", ""Celery Juice Concentrate"", ""Beet Juice Concentrate"", ""Parsley Juice Concentrate"", ""Lettuce Juice Concentrate"", ""Watercress Juice Concentrate"", ""Spinach Juice Concentrate"", ""Salt"", ""Ascorbic Acid (Vitamin C)"", ""Natural Flavors"", ""Citric Acid""]",[],[],[],allergens:empty_after_parse
36529,00021130074471,https://smartlabel.labelinsight.com/product/4670417/nutrition,https://smartlabel.labelinsight.com/product/4670417/ingredients,https://smartlabel.labelinsight.com/product/4670417/allergens,https://images.openfoodfacts.org/images/products/002/113/007/4471/ingredients_en.11.full.jpg,ingredients_en,11,200,ok,200,200,,[],[],[],[],ingredients:empty_after_parse; allergens:empty_after_parse
40692,00021130153138,https://smartlabel.labelinsight.com/product/4601982/nutrition,https://smartlabel.labelinsight.com/product/4601982/ingredients,https://smartlabel.labelinsight.com/product/4601982/allergens,https://images.openfoodfacts.org/images/products/002/113/015/3138/ingredients_en.10.full.jpg,ingredients_en,10,200,ok,200,200,"Pork, Salt, Sugar, Wine, Spices, Dextrose, Garlic, Ascorbic Acid, Lactic Acid Starter Culture, Rosemary Extract, Sodium Nitrite, Sodium Nitrate","[""Pork"", ""Salt"", ""Sugar"", ""Wine"", ""Spices"", ""Dextrose"", ""Garlic"", ""Ascorbic Acid"", ""Lactic Acid Starter Culture"", ""Rosemary Extract"", ""Sodium Nitrite"", ""Sodium Nitrate""]",[],[],[],allergens:empty_after_parse
